location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Spain;2020-02;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-02;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-02;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-02;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-02;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-02;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-03;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-03;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-04;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-04;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-05;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Spain;2020-05;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-08;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"1307388;8079547;8079547;1307388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-09;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"1307388;8079547;8079547;1307388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-10;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"1307388;8079547;8079547;1307388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-11;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"1307388;8079547;8079547;1307388";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-03;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0.580645161;";1307388;1307388;8079547";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-03;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0.516129032;";2877996";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-04;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;2877996;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-05;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;2877996;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-06;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;2877996;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-07;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;2877996;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-08;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;2877996;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-09;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;2877996;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-10;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;2877996;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-11;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;"2877996;2877996";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-03;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0.64516129;";242570";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-04;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;242570;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-05;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;242570;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-06;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;242570;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-07;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;242570;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-08;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;242570;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-09;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;242570;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-10;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;242570;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-11;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;"242570;242570";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-03;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0.419354839;";7834222";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Sweden;2020-04;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;7834222;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
